0.10000000149011611938, 0.37000000476837158203, 1.0692999362945556641, 0.84699267148971557617, 1.2357809543609619141, 0.36166012287139892578, 1.0542464256286621094, 0.88267910480499267578, 1.1933492422103881836, 0.50114977359771728516

0.10000000000000000555, 0.37000000000000010658, 1.0693000000000001393, 0.84699252999999963265, 1.2357810823725976501, 0.36165967884042371505, 1.0542455454648194113, 0.88268117146203384227, 1.1933465344873701586, 0.50115828383043214966

0.1, 0.37, 1.0693000000000000001, 0.84699252999999999987, 1.2357810823725973001, 0.36165967884042485986, 1.0542455454648216801, 0.88268117146202853195, 1.1933465344873770905, 0.50115828383041032299

0.10000000149011611938, 0.37000000476837158203, 1.0692999362945556641, 0.84699273109436035156, 1.2357809543609619141, 0.361660003662109375, 1.0542461872100830078, 0.88267970085144042969, 1.1933484077453613281, 0.50115251541137695312

0.10000000000000000555, 0.36999999999999999556, 1.0693000000000001393, 0.84699252999999963265, 1.2357810823725978722, 0.36165967884042249381, 1.0542455454648174129, 0.88268117146203817214, 1.1933465344873646075, 0.50115828383045002425

0.1, 0.37, 1.0693000000000000001, 0.84699252999999999976, 1.2357810823725973004, 0.3616596788404248591, 1.0542455454648216787, 0.8826811714620285351, 1.1933465344873770864, 0.50115828383041033595
